,User-ID,ISBN,Book-Rating
622117,150863,0440222656,6
622118,150863,052594527X,5
622122,150869,0670894370,10
622126,150878,0380813815,6
622142,150890,1573220485,8
622141,150890,0812550706,9
622135,150890,0375702709,8
622137,150890,0399501487,8
622149,150894,0385503822,5
622146,150894,0345339703,9
622251,150896,0553213148,10
622243,150896,0552134651,9
622264,150896,067088300X,8
622258,150896,0553260111,8
622217,150896,0441102670,7
622169,150896,0061057363,7
622180,150896,0140481346,4
622201,150896,0393959007,7
622194,150896,0345339703,10
622192,150896,0345272560,8
622299,150899,0345342968,8
622308,150902,0767908473,7
622332,150915,0971880107,4
622339,150928,0316776963,8
622364,150932,0440224845,8
622355,150932,0385315090,10
622390,150951,068484477X,7
622397,150960,0312195516,10
622435,150966,0446612731,8
622432,150966,0345442768,8
622429,150966,0142000205,7
622841,150968,0743418174,7
622803,150968,0679746048,7
622956,150968,1551667193,8
622760,150968,0671014196,6
622594,150968,039480029X,8
622449,150968,0060505885,9
622525,150968,0345442768,4
622483,150968,0156006529,7
622482,150968,0142004235,10
622477,150968,014028009X,7
622743,150968,059035342X,6
622676,150968,0451159411,8
622683,150968,0451202821,8
622450,150968,0060539860,7
623268,150979,0679746048,8
623275,150979,0684874350,7
623228,150979,0590634275,8
623236,150979,067088300X,5
623337,150979,0939009722,9
623339,150979,1558531025,10
623341,150979,1558743669,8
623300,150979,0749397543,10
623305,150979,076790382X,9
623307,150979,0786866772,7
623314,150979,080411109X,8
623322,150979,0836218353,10
623057,150979,0156528207,10
623059,150979,031205436X,6
623064,150979,0316096199,9
623068,150979,0316168688,8
623085,150979,0375725784,7
623086,150979,0375760911,4
623048,150979,0140386351,8
623021,150979,002542730X,8
623022,150979,0028604199,7
623025,150979,0060175400,9
623033,150979,0060934417,9
623035,150979,0060987103,6
623043,150979,0140067477,8
623070,150979,0316769487,7
623099,150979,0385730586,9
623138,150979,044022165X,7
623140,150979,0440226104,6
623097,150979,0385512104,8
623153,150979,0440998050,10
623137,150979,0440221471,9
623156,150979,0446364193,9
623159,150979,0446602744,6
623184,150979,0452282152,9
623136,150979,044022103X,9
623134,150979,0440211727,8
623107,150979,0394800133,9
623362,150988,0385498802,9
623406,151002,1565122968,9
623399,151002,0671568175,5
623384,151002,0440226198,8
623383,151002,0440225698,3
623372,151002,0345446860,5
623408,151004,0440234743,9
623409,151004,0446605239,10
623413,151013,0385492081,7
623414,151013,0451191145,8
623422,151039,0385503822,7
623423,151039,0440226430,6
623438,151043,0679746048,8
623435,151043,0446676098,9
623425,151043,0060008032,7
623432,151043,0446608955,10
623437,151043,0609807900,8
623447,151048,0743428595,7
623449,151050,0671042262,9
623462,151063,0440234743,10
623461,151063,0440224764,9
623471,151068,0142001805,3
623489,151070,0345417623,9
623494,151071,042518286X,6
623512,151086,0142001740,9
623537,151093,067976402X,10
623532,151093,0385504209,10
623633,151098,0679751602,10
623635,151098,068484477X,7
623596,151098,0451202341,7
623550,151098,0142000205,10
623553,151098,0345424719,9
623617,151098,0553291459,10
623704,151101,060980619X,6
623682,151101,0385336179,6
623681,151101,0385335482,9
623676,151101,0312983867,8
623674,151101,0312291639,8
623736,151104,0515127833,8
623748,151104,0743411250,7
623732,151104,0446604844,8
623730,151104,0440241073,8
623713,151104,0061000280,7
623714,151104,0142004235,10
623722,151104,0375700757,7
623717,151104,0316284955,9
623894,151107,0671510053,6
623806,151107,0316096199,5
623952,151115,0060557257,8
623955,151115,0517703963,10
623957,151116,0375700757,10
623968,151122,067976402X,8
623959,151122,0316734837,6
623970,151125,044021145X,10
623972,151132,0671003755,7
624012,151139,0385492081,9
624034,151139,0786866772,8
624039,151139,1579544290,7
623991,151139,0312278586,8
623988,151139,0140185216,7
623997,151139,0330367358,8
624000,151139,0373218036,5
623994,151139,0316284955,3
624074,151143,0515129941,8
624104,151157,0345348036,10
624103,151157,0070212570,8
624107,151165,0375725784,7
624112,151175,0679432477,10
624122,151208,0671024248,10
624134,151216,0671036505,6
624150,151235,0385504209,9
624153,151237,0425150984,5
624159,151249,0679777547,7
624162,151262,0316284955,8
624161,151262,0060929790,9
624170,151263,014025448X,7
624178,151263,0446519138,5
624193,151267,0441003257,10
624200,151272,0821772953,7
624209,151303,0684857820,7
624211,151303,0767914767,7
624274,151370,155874262X,8
624286,151373,0345368436,6
624297,151401,0525946829,9
624303,151404,0553208845,7
624341,151415,1577780728,10
624326,151415,0140285563,5
624395,151421,0671024248,8
624410,151442,044024126X,10
624416,151454,0312291639,5
624425,151455,1400032717,8
624430,151459,0440222656,8
624437,151470,0142001740,10
624435,151470,0061015725,10
624447,151476,0312422156,7
624459,151481,0316666343,6
624499,151495,0671014196,7
624620,151503,0812533054,7
624527,151503,0345351525,6
624552,151503,043935806X,10
624559,151503,044651652X,6
624662,151528,0679781587,8
624693,151537,0345441133,8
624709,151537,0399148248,6
624726,151537,0452282829,8
624748,151537,0743237188,6
624754,151537,0805019375,8
624687,151537,0312990456,7
624679,151537,0312966970,7
624763,151546,0425192938,9
624779,151553,0312291639,6
624794,151569,0380804700,6
624799,151576,0743411250,5
624803,151588,0316666343,5
624912,151589,0449216861,7
624996,151589,155874262X,5
624814,151589,0060934417,10
624823,151589,0140282033,8
624824,151589,0140374248,8
624843,151589,0345435168,6
625012,151597,0316693200,8
625072,151608,0345272560,6
625073,151608,0345361792,10
625079,151608,0394281802,9
625084,151608,0441003257,9
625091,151608,0451197747,3
625075,151608,0380798581,5
625143,151610,0375700757,8
625149,151613,0671042564,6
625150,151613,0679775439,7
625171,151630,0399148027,7
625172,151631,0449149676,9
625173,151631,0743411250,9
625174,151631,1551665301,9
625178,151634,0140179836,8
625218,151643,1558744150,7
625216,151643,0452283442,8
625215,151643,0449006522,7
625213,151643,0440226430,7
625220,151645,0060925884,7
625226,151651,0316969443,9
625243,151653,0671027360,9
625240,151653,0515137111,10
625239,151653,0515135739,10
625238,151653,0515133973,9
625237,151653,051513287X,9
625244,151653,1551668246,10
625235,151653,0515132020,9
625236,151653,0515132187,9
625227,151653,0312990456,8
625231,151653,0425182908,8
625232,151653,0425191583,9
625391,151717,0451168690,9
625398,151719,0452261368,7
625407,151729,0553210092,5
625409,151737,0060084405,6
625428,151738,0385504209,10
625427,151738,0345417623,10
625425,151738,0316666343,8
625426,151738,0345339681,8
625431,151739,0452282152,7
625434,151750,0374199698,10
625439,151750,0618173870,9
625451,151757,0425092917,6
625458,151762,044022165X,8
625509,151777,0449219461,8
625521,151780,0345368436,7
625646,151790,0451452011,8
625584,151790,0140309578,10
625853,151795,0441790348,8
625891,151800,0451190491,4
625886,151800,0380796090,10
626349,151811,0345443284,8
626353,151811,0446352764,9
626361,151811,080411109X,9
626374,151823,0553569155,10
626399,151824,0440224721,10
626407,151824,0671704184,5
626380,151824,0316779423,9
626377,151824,0312195516,10
626415,151830,0679776591,9
626446,151846,1400034779,8
626440,151846,0553566067,8
626438,151846,0446609145,7
626449,151847,0345339681,10
626450,151847,0345339703,7
626454,151847,0590411365,7
626512,151896,0156007754,9
626517,151910,0064400557,10
626547,151928,0802139256,10
626538,151928,0385135548,10
626543,151928,0553560735,10
626568,151946,0971263906,6
626578,151967,0345354648,5
626645,151991,0679735909,8
626640,151991,059035342X,9
626619,151991,0345452003,9
626600,151991,0099747200,7
626689,152015,0345417623,8
626721,152016,1400030927,8
626720,152016,0971880107,4
626712,152016,0684853159,5
626704,152016,0451151259,8
626702,152016,0440998050,8
626700,152016,0440204887,10
626692,152016,0316666343,7
626727,152020,0385484518,9
626752,152036,044651652X,10
626757,152036,1558743669,10
626758,152036,1558745157,10
626767,152046,0553572202,9
626766,152046,0440236673,7
626765,152046,0399150897,8
626772,152047,0345339711,10
626773,152047,0446607193,6
626775,152047,0767905180,5
626785,152050,1885171080,8
626791,152062,014038572X,9
626797,152070,0451156609,7
626800,152080,0375406530,7
626810,152082,0804114986,8
626807,152082,0345446666,8
626806,152082,0345430573,8
626805,152082,0316601950,5
626868,152099,0671003755,9
626869,152099,067102423X,9
626866,152099,0590877623,9
626825,152099,0345313860,9
626827,152099,0345335082,8
626828,152099,0345335465,8
626829,152099,0345342968,8
626834,152099,0380789035,10
626850,152099,0451156609,7
626851,152099,0451161343,6
626853,152099,0451172817,7
626857,152099,0552124753,8
626920,152115,0399150897,6
626924,152123,0446608815,7
626936,152141,076790592X,8
626944,152169,0743225406,8
627112,152186,0671021001,8
627094,152186,0553213105,9
627087,152186,0515120456,9
627100,152186,055356451X,8
626989,152186,0316666343,9
626982,152186,0312979096,9
626959,152186,0140042210,5
626955,152186,0061042935,8
626994,152186,034538475X,8
627050,152186,0449223612,7
627047,152186,0449219364,7
627021,152186,0440180295,4
627192,152205,0061030597,8
627194,152205,0451169514,6
627204,152206,0451526341,6
627201,152206,0440237688,10
627200,152206,0399501487,5
627226,152243,044023722X,9
627607,152249,1568581955,7
627637,152258,0449908798,8
627671,152260,0671510053,8
627705,152289,0553576801,6
627715,152291,0886779766,8
627716,152295,014028009X,10
627728,152307,0440214041,5
627771,152309,039592720X,10
627739,152309,0060934417,8
627746,152309,0142001740,10
627751,152309,0316096199,10
627763,152309,0385425473,10
627766,152309,0385722206,8
627824,152318,0312278586,10
627831,152328,0440222656,6
627833,152330,044021145X,8
627846,152345,0441569595,10
627844,152345,0440204887,10
627845,152345,0440343194,10
627854,152348,0399146601,2
628002,152354,0671705091,7
627970,152354,0451205561,8
627933,152354,0440226104,8
627855,152354,0060176806,9
628051,152357,0316769487,10
628078,152376,0671027360,7
628162,152409,0786817070,8
628154,152409,0679735909,7
628151,152409,0670892963,6
628150,152409,0553289691,8
628145,152409,0440226104,5
628131,152409,0345443284,8
628127,152409,0312291639,9
628126,152409,0140293248,8
628125,152409,0060930535,9
628166,152409,158234082X,9
628185,152428,0671741926,8
628268,152435,0764550039,8
628260,152435,0684838966,5
628251,152435,0553563521,4
628276,152435,0836218051,8
628211,152435,0345311485,8
628219,152435,038529929X,3
628234,152435,0399515356,9
628300,152441,0060172916,8
628439,152468,0590353403,9
628434,152468,0439139597,10
628433,152468,0439136350,10
628432,152468,0439064864,9
628462,152475,0749397543,5
628464,152481,0786868716,10
628533,152493,0060958022,10
628674,152514,0449221490,10
628740,152524,067976402X,8
628747,152538,0767902890,8
628749,152543,0064407675,8
628765,152548,0671693816,5
628778,152562,002542730X,8
628781,152562,014131088X,10
628791,152565,0060391626,8
628802,152568,0553580035,8
628846,152579,0553279378,7
628852,152579,0671003755,8
628865,152579,0804111359,10
628864,152579,0767905318,6
628835,152579,0425152251,5
628807,152579,0060930187,10
628809,152579,0060987561,8
628841,152579,0451191145,7
628833,152579,0385484518,7
628882,152582,038529929X,3
628905,152605,0679444815,8
628900,152605,0385508042,8
628901,152605,038550926X,7
628904,152605,0679429220,7
628909,152609,0385720106,7
628915,152613,0552145424,7
628917,152616,0688167888,8
628938,152617,0836217012,10
628956,152625,0385484518,7
628972,152640,1558743669,8
628971,152640,0786867647,7
628974,152642,0312195516,6
629054,152645,0553280414,8
629086,152645,1400030927,6
629071,152645,076790382X,8
629026,152645,0385479565,7
629001,152645,0312201656,8
629008,152645,0345339681,4
629022,152645,0380789035,5
629021,152645,038072152X,6
629024,152645,0380792745,4
629093,152647,0399150897,9
629143,152651,0786868716,8
629140,152651,0684848783,8
629133,152651,067088300X,5
629124,152651,0446610038,8
629123,152651,0446527785,4
629113,152651,0385504209,10
629107,152651,0375707972,8
629105,152651,0375700269,10
629104,152651,0345442768,5
629101,152651,0142001740,10
629118,152651,0440226430,8
629188,152696,0553582747,9
629178,152696,0446611808,9
629173,152696,0446605239,10
629169,152696,0440236061,8
629161,152696,0345413903,10
629160,152696,034541389X,10
629205,152698,0441304834,8
629207,152698,0671003755,6
629209,152706,0345445848,9
629239,152726,0425170349,10
629240,152726,0451526341,7
629249,152734,038550926X,5
629247,152734,034541389X,5
629282,152742,0671793551,6
629272,152742,0385722206,7
629266,152742,0312990456,10
629265,152742,031242227X,10
629296,152755,0440226104,9
629299,152757,0967469724,9
629315,152770,0446525537,10
629319,152770,0515128554,10
629327,152770,0821769278,5
629330,152778,1573228214,9
629339,152799,0330330373,8
629345,152808,0380813815,10
629358,152813,0310205719,10
629363,152813,0786868716,7
629376,152820,067976402X,6
629378,152823,0804108749,8
629405,152831,0670030643,7
629409,152835,0061031070,9
629417,152842,0385335482,10
629423,152853,0446522597,9
629438,152856,074322535X,7
629450,152875,0312195516,8
629460,152881,1853261181,10
629473,152899,0312278586,7
629474,152899,0670880728,8
629479,152906,0767905180,9
629495,152928,0385484518,7
629516,152942,0553277472,8
629513,152942,0452282152,8
629511,152942,0375702709,9
629506,152942,0060924985,4
629521,152944,0743469801,7
629605,152946,0553569910,6
629601,152946,0553213148,8
629594,152946,0452280621,8
629598,152946,0552131067,8
629595,152946,0452282152,8
629584,152946,0385722206,9
629600,152946,055321313X,10
629623,152946,080411109X,8
629625,152946,0836217012,7
629580,152946,0385413041,6
629577,152946,0380977788,8
629526,152946,0020442009,8
629531,152946,002542730X,8
629532,152946,0028604199,7
629534,152946,0060934417,9
629537,152946,0099747200,7
629556,152946,0312195516,8
629559,152946,0312274920,8
629564,152946,0316666343,9
629546,152946,0140298479,7
629671,152955,0446525502,8
629689,152958,0767915593,9
629698,152960,0871136791,9
629696,152960,0515128015,7
629701,152961,0440226104,9
629704,152963,0312995423,9
629705,152963,0446519138,10
629709,152964,0452260116,8
629738,152980,0312263120,8
629758,153003,0553573403,9
629781,153026,0761504842,2
629798,153035,0446322180,8
629806,153040,0446677450,9
629805,153040,0399144463,7
629803,153040,0140366938,7
629807,153040,0451526341,9
629857,153042,0451169530,7
629863,153042,0553208845,9
629850,153042,0385722206,7
629837,153042,0316898163,7
630005,153054,0743246071,9
630023,153054,0812575717,10
629932,153054,0345342968,10
629905,153054,0064408639,8
629918,153054,014131110X,8
629927,153054,0316168688,10
629952,153054,0399149325,9
629953,153054,043935806X,9
629975,153054,0486264645,8
629945,153054,0380807343,10
630049,153063,0316788228,7
630060,153079,0452282152,10
630058,153079,0312291639,7
630180,153091,0805054073,6
630165,153091,0140131558,7
630166,153091,0140154078,8
630199,153105,0449207552,8
630230,153115,0836278445,9
630217,153115,034538475X,8
630257,153158,0060938455,8
630278,153163,0375725784,8
630303,153174,0892967811,9
630287,153174,0399150897,8
630307,153185,0767908473,7
630313,153196,0061093335,9
630356,153211,0804105820,8
630357,153211,0804106304,9
630348,153211,0671004107,7
630335,153211,0345391055,7
630332,153211,0345353145,6
630333,153211,0345370775,8
630340,153211,0425107469,8
630341,153211,0440226430,7
630345,153211,0553573136,7
630336,153211,0345402871,8
630370,153214,0452268060,7
630375,153215,0451177096,9
630371,153215,0070212570,9
630372,153215,0142000205,8
630377,153217,0060987103,7
630386,153231,0460010212,10
630406,153246,0440223016,9
630414,153249,0553210092,7
630411,153249,0312278586,9
630421,153254,0440211727,9
630465,153274,0385504470,8
630474,153279,0786868716,8
630491,153283,0805059555,8
630488,153283,0553571583,5
630487,153283,0553279556,8
630484,153283,0451188454,9
630499,153285,0375707972,6
630511,153305,1551668998,5
630522,153322,014131088X,10
630542,153322,0425122123,9
630637,153336,0684874350,7
630720,153342,0671673653,7
630716,153342,0671004565,8
630688,153342,0449219569,8
630787,153361,0440193613,9
630789,153361,0440211727,9
630746,153361,0312195516,9
630840,153365,0425167313,8
630845,153367,043935806X,10
630846,153367,0671011375,9
630849,153373,0312274920,7
630852,153376,0345450914,6
630866,153400,0060987103,9
630886,153414,0452283205,9
630894,153416,0670813648,9
630916,153438,0425170349,2
630919,153439,0385504209,10
630918,153439,0316666343,10
630942,153466,0552145424,9
630960,153475,0451163966,10
630973,153496,0310205719,9
631013,153502,0060198133,10
631017,153502,0440226104,8
631032,153513,0060987103,7
631125,153513,0804111359,9
631077,153513,0440234743,6
631100,153513,0671021001,6
631060,153513,0375706771,5
631053,153513,0345337662,3
631050,153513,0316769487,10
631147,153525,0140067477,8
631161,153541,039450691X,7
631170,153547,0345397819,6
631483,153570,0441569595,9
631532,153602,044651862X,2
631538,153620,0312195516,9
631573,153621,0971880107,6
631854,153642,0061097101,10
631888,153653,0440224675,10
631875,153653,0345370775,10
631878,153653,0385492081,9
636127,153662,0671027646,9
636143,153662,0671041789,10
636126,153662,0671027573,10
636107,153662,0671020714,8
636093,153662,0671014218,9
636092,153662,067101420X,9
636227,153662,067165831X,10
636224,153662,0671644475,10
636171,153662,0671517643,10
636075,153662,0671003364,10
636046,153662,0670691992,10
636348,153662,0671870114,9
636405,153662,067976402X,10
636519,153662,0689824750,9
636280,153662,0671741187,10
636279,153662,0671740881,5
636255,153662,0671705091,10
636363,153662,0671880608,9
636329,153662,0671793551,7
635432,153662,0515130966,9
635423,153662,0515129933,10
635414,153662,0515128554,9
635409,153662,0515127833,9
635442,153662,0515132020,9
635473,153662,0515136530,10
635472,153662,0515136379,10
635458,153662,0515133973,10
635449,153662,051513287X,10
635366,153662,0515122734,9
635348,153662,0515120006,9
635347,153662,051511992X,9
635329,153662,0515116750,9
635326,153662,0515116068,10
635325,153662,0515115630,9
635743,153662,0553571885,10
635738,153662,0553569910,10
635713,153662,055356160X,10
635669,153662,0553379267,10
635906,153662,0590412949,5
635895,153662,059035342X,10
635886,153662,059025474X,9
635868,153662,0553587188,10
635557,153662,0553213156,8
635556,153662,0553213148,9
635555,153662,055321313X,10
635581,153662,0553250183,10
635646,153662,0553293257,9
635622,153662,0553280511,10
635621,153662,0553280414,10
635612,153662,0553277472,10
635601,153662,0553269224,9
637540,153662,0894803204,10
637384,153662,0843946229,9
637337,153662,0843935405,9
637317,153662,0842381198,9
637298,153662,0842332278,9
637446,153662,0859533271,9
637797,153662,1558744150,9
637295,153662,0842329242,9
637293,153662,0842329129,9
636808,153662,0786885777,5
636847,153662,0804106304,9
636839,153662,0803711387,9
637001,153662,0816735263,9
636928,153662,0811800032,5
637138,153662,0821766406,1
632755,153662,0345424603,9
632744,153662,0345416260,10
632695,153662,0345342968,10
632693,153662,0345339703,10
632878,153662,0373074123,9
633637,153662,0375727345,5
633634,153662,0375706771,9
633630,153662,0375703055,9
633720,153662,0380756250,8
633709,153662,0380753014,9
633708,153662,0380751402,10
633348,153662,0373483694,8
632241,153662,0140146539,5
632200,153662,006440370X,8
632263,153662,014028009X,9
632343,153662,0156007479,10
632324,153662,0142500372,10
632314,153662,0141306505,9
632304,153662,0140546898,9
632285,153662,0140374248,9
631982,153662,0060502258,10
631965,153662,006017949X,5
632530,153662,0312960522,9
632480,153662,0312201656,10
632532,153662,0312961553,9
632637,153662,0316284955,9
632556,153662,0312969066,9
632397,153662,0307101398,8
632424,153662,0307130673,9
632414,153662,030712617X,9
633738,153662,0380762587,9
634775,153662,0446690414,9
634726,153662,0446608122,10
634473,153662,0440234654,8
634395,153662,0440214041,9
634394,153662,0440213525,10
634385,153662,0440211727,10
634534,153662,0440405157,5
634521,153662,0440241162,9
635099,153662,0451406869,10
635201,153662,0505520303,8
634881,153662,0451117298,9
634904,153662,0451169514,9
634908,153662,0451172817,8
633926,153662,0380814382,10
633912,153662,0380811081,10
634010,153662,0385121679,10
633769,153662,0380775409,7
633767,153662,0380774933,8
633830,153662,0380790904,9
634052,153662,0385502982,7
634062,153662,0394575741,7
634292,153662,0439139597,10
634290,153662,0439136369,10
634272,153662,0425191583,10
634261,153662,042518630X,10
634368,153662,0440205212,10
634367,153662,0440204887,10
634326,153662,043935806X,10
634088,153662,0395047765,9
634072,153662,0394827988,5
634195,153662,0425150984,10
634158,153662,0425081818,10
634139,153662,039914840X,10
634138,153662,0399148248,10
638047,153667,0749397543,8
638057,153669,0553109200,8
638056,153669,0380973650,8
638067,153676,0786868716,9
638062,153676,0312306326,5
638064,153676,0385511612,3
638185,153718,0446525537,10
638226,153718,0515134449,8
638227,153718,0515134457,8
638221,153718,0515132187,7
638218,153718,0515128554,8
638195,153718,0452282829,5
638187,153718,0446608955,10
638230,153718,0515134481,8
638292,153718,1573229571,7
638259,153718,059035342X,8
638239,153718,0515137111,9
638235,153718,0515135062,8
638182,153718,044651652X,8
638135,153718,0373483694,9
638115,153718,0345423402,9
638107,153718,0312990456,9
638174,153718,0440214041,8
638173,153718,044021145X,8
638145,153718,0375411089,7
638311,153720,0553573616,8
638371,153723,051513287X,7
638504,153797,0671021001,6
638526,153797,0871136791,8
638520,153797,067976402X,10
638489,153797,044651652X,9
638486,153797,0440226430,9
638469,153797,0316666343,8
638470,153797,0345337662,9
638468,153797,0316284955,7
638478,153797,0385484518,8
638484,153797,0440220602,8
638482,153797,0385511612,7
638480,153797,0385504209,9
638481,153797,0385508042,6
638548,153818,039592720X,10
638557,153831,0316666343,7
638613,153865,0887307876,10
638604,153865,0440343194,5
638605,153865,0441172717,10
638686,153892,0060392452,10
638697,153904,0440180295,10
638699,153910,0385479565,8
638752,153927,0842329250,10
638766,153947,0449208281,7
638774,153948,0440220602,9
638804,153950,0452268060,7
638816,153950,0679751602,5
638798,153950,0385722206,9
638782,153950,0156007754,10
638785,153950,0312305060,7
638786,153950,0312437285,8
638783,153950,0156028778,9
638791,153950,0345450914,8
638797,153950,0380788624,6
638845,153971,0439139597,9
638846,153971,0590353403,8
638848,153973,0060928336,10
638854,153980,1844262553,9
638864,153996,0439404371,8
638879,154009,0446604666,3
638884,154014,0060392452,8
638886,154017,0375702709,7
638899,154021,044651652X,10
638898,154021,0385425473,9
638895,154021,002542730X,8
638903,154026,0449005615,8
638915,154031,0671663984,5
638936,154037,0671042262,10
638944,154046,0743437802,7
638954,154064,0060934417,10
638956,154064,0316096199,8
639038,154070,0440224675,6
639076,154070,0671021001,8
639083,154070,067976402X,9
638965,154070,0060502258,8
638969,154070,0312199430,9
638971,154070,0312971346,9
638972,154070,0312979096,9
638974,154070,0316666343,8
638964,154070,0060392452,8
639107,154075,0399146431,9
639120,154083,0451409256,9
639136,154118,0425163407,8
639162,154126,0312195516,9
639173,154126,0688177859,8
639166,154126,0451191145,7
639164,154126,0345460707,9
639167,154126,0515133973,8
639179,154129,031289077X,6
639230,154137,0689817851,8
639219,154137,0449702766,5
639216,154137,0440486599,7
639387,154176,1840222085,8
639322,154176,0140043519,8
639359,154176,0451526341,10
639561,154182,0688149790,7
639558,154182,0671644475,5
639570,154197,0971880107,6
639571,154198,0441790348,10
639574,154208,0553380095,9
639577,154218,0312962452,7
639587,154227,0345346491,7
639592,154231,0425149811,8
639597,154244,0385498802,6
639601,154248,0345337662,7
639604,154249,0451169514,4
639606,154252,0060928336,8
639611,154256,0316666343,8
639624,154269,0671024248,6
639621,154269,0440224675,7
639756,154345,0452282152,6
639762,154345,0553289691,3
639750,154345,0385504209,8
639753,154345,039592720X,7
639752,154345,0385722206,5
639800,154345,1860466850,9
639795,154345,1573227331,8
639781,154345,0786867175,6
639707,154345,014012389X,7
639693,154345,0060934417,8
639737,154345,0316734837,7
639715,154345,0140176500,8
639997,154354,044021145X,9
639995,154354,0425107469,7
639984,154354,0060934700,9
640032,154362,0451176464,8
640060,154399,0099245027,9
640089,154409,0812550706,7
640098,154423,0971880107,4
640103,154439,0446605239,7
640105,154441,0140097058,9
640147,154443,0743467523,9
640160,154460,0060928336,8
640198,154465,0804106304,9
640191,154465,034540047X,10
640262,154469,0446609323,6
640265,154469,0446611085,10
640270,154469,0451155750,10
640271,154469,0451181379,10
640281,154469,0515118656,6
640289,154469,0553561618,10
640290,154469,0553571885,10
640261,154469,0446608815,10
640320,154469,1558744592,10
640260,154469,0446607657,10
640259,154469,0446606189,10
640213,154469,0312983298,6
640231,154469,0399150897,10
640234,154469,0425132048,10
640232,154469,042511984X,7
640256,154469,0446516317,10
640255,154469,0446364193,10
640254,154469,0446360589,7
640251,154469,0440295858,10
640248,154469,0440225701,10
640253,154469,0446356832,10
640246,154469,0440214041,10
640245,154469,044021145X,10
640240,154469,0425163407,10
640324,154472,0440204887,10
640350,154487,067973225X,9
640342,154487,0312267460,7
640347,154487,0452282152,7
640353,154499,0312195516,9
640410,154529,0451169530,9
640408,154529,0446612731,9
640418,154529,0553260111,9
640405,154529,0446605409,9
640431,154529,0812550706,8
640419,154529,0553572423,7
640403,154529,0446527165,7
640423,154529,0671027360,8
640378,154529,0312971397,7
640381,154529,0345361792,10
640409,154529,0446613444,8
640394,154529,0440225299,4
640399,154529,0440241006,10
640400,154529,0446353205,9
640478,154543,0684872153,5
640472,154543,0679781587,5
640462,154543,0446391301,5
640509,154553,037541309X,9
640565,154560,0060931418,9
640581,154566,0553379267,8
640610,154583,043912042X,8
640639,154598,0842332278,5
640644,154605,0312979096,9
640659,154610,155874262X,4
640665,154611,0452262143,9
640669,154617,0440236673,9
640673,154627,031242227X,7
640674,154627,039592720X,8
640675,154627,0440236673,5
640676,154627,052594527X,7
640677,154630,0375724370,5
640680,154633,0517577402,10
640700,154646,0679450548,7
640725,154663,1573220221,3
640727,154671,0836221362,8
640738,154675,155874262X,7
640734,154675,0671705091,10
640730,154675,0452282829,7
640771,154698,0312144075,7
640787,154703,038039586X,10
640796,154726,0385720106,8
640863,154730,0743460529,6
640848,154730,0452283205,4
640835,154730,0440234743,7
640823,154730,0385504209,2
640802,154730,0060976845,8
640799,154730,0060198133,4
640885,154736,044021145X,7
640889,154742,067976402X,7
640907,154763,0060959355,7
640910,154763,0440222656,8
641047,154781,1558744592,10
641031,154781,0679429220,10
641024,154781,0399144463,8
641049,154785,039914840X,8
641050,154787,0142004278,3
641072,154791,0142001740,9
641070,154791,0064405842,8
641128,154811,0670892963,7
641112,154811,0440226430,6
641151,154813,067088300X,5
641156,154820,0316284955,8
641171,154844,0345313860,6
641172,154844,0345337662,6
641173,154844,0345351525,5
641177,154844,039915079X,7
641180,154844,0425116840,8
641182,154844,044020562X,7
641187,154844,0451172817,10
641186,154844,0451169530,10
641185,154844,0440998050,9
641222,154851,0446611085,7
641223,154851,0821769278,8
641228,154855,0451457811,7
641235,154857,080411109X,7
641232,154857,0060175400,6
641237,154859,0142001740,9
641241,154859,0451207521,10
641249,154868,0316666343,10
641250,154872,0394281802,7
641257,154877,0671003755,9
641255,154877,0345422384,6
641254,154877,0345378482,8
641276,154897,0345413903,9
641283,154910,0312201656,9
641286,154913,0440226430,5
641287,154913,0553208845,9
641289,154913,0679442790,8
641300,154920,0517580497,8
641299,154920,0451163494,9
641316,154935,0312291639,6
641402,154944,0843934131,8
641365,154944,0441304834,10
641362,154944,0440220602,10
641363,154944,044022165x,10
641368,154944,0446610038,10
641410,154945,0061031844,7
641414,154954,0312305060,8
641444,154975,080411109X,9
641443,154975,080410753X,9
641442,154975,0804106304,9
641441,154975,0743407067,5
641438,154975,0679781587,10
641437,154975,0671741926,9
641430,154975,0425155404,7
641428,154975,0060930535,10
641452,154981,0553582526,4
641448,154981,0060175400,7
641450,154981,0316666343,8
641454,154985,0671011367,7
641595,154992,0684874350,5
641655,154992,1558745157,8
641654,154992,1558743669,9
641497,154992,0316789844,5
641487,154992,0316089699,8
641536,154992,0439568471,7
641691,154996,0451209907,7
641697,155000,0446310786,10
641694,155000,0440221471,10
641698,155000,0446608815,8
641708,155005,1573227331,8
641718,155011,1551668726,8
641714,155011,0440241073,8
641716,155011,0525946829,6
641889,155014,0553250531,9
641854,155014,0451181379,5
641900,155014,0553279556,10
641843,155014,0449221504,7
641910,155014,0553569619,8
641842,155014,0449221490,7
641765,155014,0345378490,7
641763,155014,0345361911,7
641756,155014,0345339711,10
641755,155014,0345337662,7
641750,155014,0316769487,8
641748,155014,0312979096,6
641742,155014,0312195516,10
641735,155014,014012389X,8
641733,155014,0064400581,8
641732,155014,0064400557,10
641833,155014,0449202941,8
641775,155014,0380710218,8
641829,155014,0446517259,2
641814,155014,0440404193,8
641808,155014,0440211727,6
641830,155014,0446605239,7
641784,155014,0380820889,8
641780,155014,0380789035,5
